Fecha,flow,Site,Device,Loading,Shipping,Payments,Review,Congrats
2019-04-03,direct,MLA,Android,210884,199809,164046,115702,108783
2019-04-03,direct,MLA,Desktop,137012,130469,112996,89244,86877
2019-04-03,direct,MLA,Mobile,92412,87067,68356,45684,42435
2019-04-03,direct,MLA,iOS,41401,38642,32929,25326,23738
2019-04-03,direct,MLC,Android,26202,26324,19462,15144,14007
2019-04-03,direct,MLC,Desktop,23444,23275,19569,16097,15265
2019-04-03,direct,MLC,Mobile,23082,22891,17353,13100,11468
2019-04-03,direct,MLC,iOS,7519,7358,5828,4754,4353
2019-04-03,direct,MLU,Android,16877,16928,13599,10945,10476
2019-04-03,direct,MLU,Desktop,7599,7528,6642,5321,5174
2019-04-03,direct,MLU,Mobile,9416,9256,7721,6098,5762
2019-04-03,direct,MLU,iOS,5315,5119,4435,3624,3452
2019-04-04,cart,MLA,Android,0,9523,7041,5209,4870
2019-04-04,cart,MLA,Desktop,0,7270,5785,5056,4933
2019-04-04,cart,MLA,Mobile,0,3231,2453,1645,1571
2019-04-04,cart,MLA,iOS,0,1729,1260,970,887
2019-04-04,direct,MLA,Android,203167,192360,156513,108559,102056
2019-04-04,direct,MLA,Desktop,129299,122781,106101,82638,80213
2019-04-04,direct,MLA,Mobile,88786,83538,64906,43338,40329
2019-04-04,direct,MLA,iOS,37663,34979,29581,22663,21115
2019-04-04,direct,MLC,Android,24340,24366,17843,13503,12418
2019-04-04,direct,MLC,Desktop,20695,20365,16878,13838,13093
2019-04-04,direct,MLC,Mobile,22016,21788,16058,12065,10615
2019-04-04,direct,MLC,iOS,6638,6416,5008,3919,3593
2019-04-04,direct,MLU,Android,17520,17535,14187,11451,10938
2019-04-04,direct,MLU,Desktop,7287,7137,6281,5075,4935
2019-04-04,direct,MLU,Mobile,9909,9689,8120,6337,5970
2019-04-04,direct,MLU,iOS,5533,5344,4599,3775,3612
2019-04-05,cart,MLA,Android,0,8553,6334,4604,4255
2019-04-05,cart,MLA,Desktop,0,6411,5040,4347,4221
2019-04-05,cart,MLA,Mobile,0,2892,2115,1501,1429
2019-04-05,cart,MLA,iOS,0,1382,990,765,703
2019-04-05,direct,MLA,Android,186805,176992,144464,100769,94730
2019-04-05,direct,MLA,Desktop,114462,108855,93969,73625,71708
2019-04-05,direct,MLA,Mobile,80375,75364,59247,39700,36970
2019-04-05,direct,MLA,iOS,32650,30299,25885,19963,18727
2019-04-05,direct,MLC,Android,20246,20291,14732,11333,10437
2019-04-05,direct,MLC,Desktop,15699,15396,12657,10359,9782
2019-04-05,direct,MLC,Mobile,17882,17481,12818,9866,8640
2019-04-05,direct,MLC,iOS,5418,5203,4207,3389,3100
2019-04-05,direct,MLU,Android,16367,16388,13236,10689,10210
2019-04-05,direct,MLU,Desktop,6587,6478,5741,4611,4491
2019-04-05,direct,MLU,Mobile,8876,8551,7119,5600,5289
2019-04-05,direct,MLU,iOS,5042,4909,4244,3483,3322
2019-04-06,cart,MLA,Android,0,7135,5257,3717,3450
2019-04-06,cart,MLA,Desktop,0,3805,3043,2520,2466
2019-04-06,cart,MLA,Mobile,0,2547,1929,1315,1225
2019-04-06,cart,MLA,iOS,0,1146,864,653,608
2019-04-06,direct,MLA,Android,155781,147074,118344,78991,73544
2019-04-06,direct,MLA,Desktop,63109,59628,50517,38012,36887
2019-04-06,direct,MLA,Mobile,69093,64508,50112,33292,30812
2019-04-06,direct,MLA,iOS,26145,24046,20124,14724,13705
2019-04-06,direct,MLC,Android,20118,20163,14330,10606,9719
2019-04-06,direct,MLC,Desktop,9728,9587,7877,6490,6141
2019-04-06,direct,MLC,Mobile,18499,18084,12878,9574,8402
2019-04-06,direct,MLC,iOS,5244,5032,3999,3129,2788
2019-04-06,direct,MLU,Android,11382,11386,8925,7030,6654
2019-04-06,direct,MLU,Desktop,2984,2954,2509,2022,1936
2019-04-06,direct,MLU,Mobile,6583,6289,5115,3903,3679
2019-04-06,direct,MLU,iOS,3332,3189,2763,2205,2037
2019-04-07,cart,MLA,Android,0,7119,5167,3717,3385
2019-04-07,cart,MLA,Desktop,0,3591,2809,2390,2313
2019-04-07,cart,MLA,Mobile,0,2431,1783,1211,1150
2019-04-07,cart,MLA,iOS,0,1254,937,756,694
2019-04-07,direct,MLA,Android,150247,141656,112849,73220,67894
2019-04-07,direct,MLA,Desktop,58039,54860,46249,34601,33541
2019-04-07,direct,MLA,Mobile,66454,62172,47633,29991,27883
2019-04-07,direct,MLA,iOS,26769,24507,20291,14544,13437
2019-04-07,direct,MLC,Android,22214,22188,15773,11668,10682
2019-04-07,direct,MLC,Desktop,10917,10778,8801,7265,6898
2019-04-07,direct,MLC,Mobile,19720,19280,13998,10381,9083
2019-04-07,direct,MLC,iOS,6112,5843,4537,3587,3248
2019-04-07,direct,MLU,Android,10464,10439,7862,6075,5777
2019-04-07,direct,MLU,Desktop,3038,2994,2547,2072,2003
2019-04-07,direct,MLU,Mobile,6014,5712,4636,3551,3357
2019-04-07,direct,MLU,iOS,3196,3080,2538,1999,1850
2019-04-08,cart,MLA,Android,0,10558,7842,5968,5500
2019-04-08,cart,MLA,Desktop,0,8062,6424,5643,5486
2019-04-08,cart,MLA,Mobile,0,3490,2610,1845,1726
2019-04-08,cart,MLA,iOS,0,1749,1337,1044,977
2019-04-08,direct,MLA,Android,223506,211806,173084,124016,116955
2019-04-08,direct,MLA,Desktop,140954,133754,115225,91319,88806
2019-04-08,direct,MLA,Mobile,92854,87237,68050,46683,43610
2019-04-08,direct,MLA,iOS,41859,39036,33377,25929,24222
2019-04-08,direct,MLC,Android,26460,26487,19618,15335,14322
2019-04-08,direct,MLC,Desktop,23312,23140,19375,15938,15044
2019-04-08,direct,MLC,Mobile,21799,21307,15973,12175,10737
2019-04-08,direct,MLC,iOS,7252,7006,5665,4656,4268
2019-04-08,direct,MLU,Android,20218,20265,16520,13555,12978
2019-04-08,direct,MLU,Desktop,8200,8116,7249,5898,5735
2019-04-08,direct,MLU,Mobile,10949,10518,8815,6885,6583
2019-04-08,direct,MLU,iOS,6291,6119,5409,4456,4229
2019-04-09,cart,MLA,Android,0,9559,7097,5356,5009
2019-04-09,cart,MLA,Desktop,0,7412,5925,5085,4953
2019-04-09,cart,MLA,Mobile,0,3265,2406,1675,1585
2019-04-09,cart,MLA,iOS,0,1738,1296,1000,927
2019-04-09,direct,MLA,Android,212243,201159,164194,115441,107901
2019-04-09,direct,MLA,Desktop,131121,124524,107402,84148,81977
2019-04-09,direct,MLA,Mobile,89895,84384,66123,44389,41207
2019-04-09,direct,MLA,iOS,39711,36865,31379,24208,22613
2019-04-09,direct,MLC,Android,24210,24249,17841,13898,12878
2019-04-09,direct,MLC,Desktop,21287,21094,17813,14760,13974
2019-04-09,direct,MLC,Mobile,20107,19848,14897,11351,9964
2019-04-09,direct,MLC,iOS,6523,6319,5121,4162,3825
2019-04-09,direct,MLU,Android,17629,17692,14370,11701,11216
2019-04-09,direct,MLU,Desktop,7291,7186,6304,5077,4903
2019-04-09,direct,MLU,Mobile,9729,9426,7891,6190,5842
2019-04-09,direct,MLU,iOS,5829,5644,4979,4109,3914
2019-04-10,cart,MLA,Android,0,9489,7052,5212,4786
2019-04-10,cart,MLA,Desktop,0,7282,5715,4888,4753
2019-04-10,cart,MLA,Mobile,0,3238,2340,1612,1524
2019-04-10,cart,MLA,iOS,0,1564,1153,900,837
2019-04-10,direct,MLA,Android,207291,197314,160129,112028,105190
2019-04-10,direct,MLA,Desktop,127198,120913,104385,81342,78957
2019-04-10,direct,MLA,Mobile,87226,82231,64090,44062,40732
2019-04-10,direct,MLA,iOS,37969,35440,30072,23151,21639
2019-04-10,direct,MLC,Android,23232,23258,17216,13345,12351
2019-04-10,direct,MLC,Desktop,20185,20029,16824,13992,13197
2019-04-10,direct,MLC,Mobile,19786,19573,14545,11006,9684
2019-04-10,direct,MLC,iOS,6510,6297,5190,4133,3838
2019-04-10,direct,MLU,Android,17112,17154,14053,11472,10955
2019-04-10,direct,MLU,Desktop,7089,7014,6207,5065,4920
2019-04-10,direct,MLU,Mobile,9261,9122,7696,6075,5762
2019-04-10,direct,MLU,iOS,5464,5268,4657,3830,3660
2019-04-11,cart,MLA,Android,0,8994,6600,4870,4532
2019-04-11,cart,MLA,Desktop,0,6762,5315,4541,4370
2019-04-11,cart,MLA,Mobile,0,2957,2219,1555,1452
2019-04-11,cart,MLA,iOS,0,1463,1058,844,774
2019-04-11,direct,MLA,Android,197805,187635,152533,105766,99133
2019-04-11,direct,MLA,Desktop,123246,117196,100294,77401,74701
2019-04-11,direct,MLA,Mobile,85059,80058,61950,41319,38194
2019-04-11,direct,MLA,iOS,35557,33147,28161,21663,20331
2019-04-11,direct,MLC,Android,21543,21647,15450,11646,10787
2019-04-11,direct,MLC,Desktop,18332,18156,15007,12123,11422
2019-04-11,direct,MLC,Mobile,18421,18184,13304,9914,8695
2019-04-11,direct,MLC,iOS,5885,5704,4515,3721,3387
2019-04-11,direct,MLU,Android,16642,16682,13624,10995,10451
2019-04-11,direct,MLU,Desktop,6707,6615,5835,4674,4540
2019-04-11,direct,MLU,Mobile,9151,8983,7494,5823,5485
2019-04-11,direct,MLU,iOS,5313,5124,4418,3599,3410
2019-04-12,cart,MLA,Android,0,7509,5596,4127,3808
2019-04-12,cart,MLA,Desktop,0,5994,4734,4075,3963
2019-04-12,cart,MLA,Mobile,0,2482,1854,1269,1193
2019-04-12,cart,MLA,iOS,0,1164,842,660,599
2019-04-12,direct,MLA,Android,175363,166674,135905,94543,88817
2019-04-12,direct,MLA,Desktop,108541,103365,88617,69096,66909
2019-04-12,direct,MLA,Mobile,72770,68614,53211,35555,33125
2019-04-12,direct,MLA,iOS,30873,28953,24611,18869,17785
2019-04-12,direct,MLC,Android,18863,18809,13417,10214,9376
2019-04-12,direct,MLC,Desktop,14851,14693,11978,9639,9064
2019-04-12,direct,MLC,Mobile,16830,16741,12010,8877,7651
2019-04-12,direct,MLC,iOS,4956,4802,3819,3077,2792
2019-04-12,direct,MLU,Android,14542,14565,11726,9399,9004
2019-04-12,direct,MLU,Desktop,5562,5497,4855,3945,3794
2019-04-12,direct,MLU,Mobile,7646,7532,6337,4937,4657
2019-04-12,direct,MLU,iOS,4445,4311,3719,3055,2885
2019-04-13,cart,MLA,Android,0,6098,4460,3144,2883
2019-04-13,cart,MLA,Desktop,0,3117,2485,2097,2035
2019-04-13,cart,MLA,Mobile,0,2118,1587,1060,993
2019-04-13,cart,MLA,iOS,0,973,714,556,513
2019-04-13,direct,MLA,Android,141402,133633,106439,69667,64909
2019-04-13,direct,MLA,Desktop,57740,54734,45874,33760,32619
2019-04-13,direct,MLA,Mobile,61734,57803,44478,28665,26620
2019-04-13,direct,MLA,iOS,24030,22134,18351,13249,12357
2019-04-13,direct,MLC,Android,17444,17457,11607,8447,7616
2019-04-13,direct,MLC,Desktop,9107,9016,7074,5644,5288
2019-04-13,direct,MLC,Mobile,15702,15485,10867,8098,6911
2019-04-13,direct,MLC,iOS,4925,4767,3508,2723,2423
2019-04-13,direct,MLU,Android,9662,9666,7442,5869,5602
2019-04-13,direct,MLU,Desktop,2457,2419,2091,1663,1598
2019-04-13,direct,MLU,Mobile,5355,5260,4195,3160,2969
2019-04-13,direct,MLU,iOS,2759,2633,2188,1757,1684
2019-04-14,cart,MLA,Android,0,6287,4530,3094,2872
2019-04-14,cart,MLA,Desktop,0,3162,2464,2077,2016
2019-04-14,cart,MLA,Mobile,0,2223,1605,1078,1015
2019-04-14,cart,MLA,iOS,0,1123,831,637,583
2019-04-14,direct,MLA,Android,143908,135837,106369,66925,61884
2019-04-14,direct,MLA,Desktop,54194,51285,42714,31451,30349
2019-04-14,direct,MLA,Mobile,60843,57420,43428,27225,24926
2019-04-14,direct,MLA,iOS,25628,23589,19391,13870,12814
2019-04-14,direct,MLC,Android,19686,19781,13388,9671,8740
2019-04-14,direct,MLC,Desktop,9665,9606,7627,6121,5759
2019-04-14,direct,MLC,Mobile,18082,17909,12310,8788,7421
2019-04-14,direct,MLC,iOS,5702,5496,3869,2981,2677
2019-04-14,direct,MLU,Android,8563,8574,6432,4901,4624
2019-04-14,direct,MLU,Desktop,2079,2045,1713,1314,1264
2019-04-14,direct,MLU,Mobile,4878,4716,3830,2887,2734
2019-04-14,direct,MLU,iOS,2585,2475,2058,1541,1436
2019-04-15,cart,MLA,Android,0,9325,6944,5166,4766
2019-04-15,cart,MLA,Desktop,0,7255,5599,4798,4658
2019-04-15,cart,MLA,Mobile,0,2865,2048,1449,1357
2019-04-15,cart,MLA,iOS,0,1616,1198,952,892
2019-04-15,direct,MLA,Android,206569,196164,158545,111547,104517
2019-04-15,direct,MLA,Desktop,132372,125955,108640,85462,82864
2019-04-15,direct,MLA,Mobile,85464,80717,62686,42577,39247
2019-04-15,direct,MLA,iOS,38237,35497,29905,23171,21733
2019-04-15,direct,MLC,Android,24774,24766,18158,14113,13108
2019-04-15,direct,MLC,Desktop,21912,21689,18058,14918,14204
2019-04-15,direct,MLC,Mobile,20571,20393,14933,11288,9914
2019-04-15,direct,MLC,iOS,6759,6568,5229,4305,3906
2019-04-15,direct,MLU,Android,14987,15033,12100,9777,9338
2019-04-15,direct,MLU,Desktop,5554,5491,4750,3836,3679
2019-04-15,direct,MLU,Mobile,8381,8244,6854,5346,5048
2019-04-15,direct,MLU,iOS,4834,4643,4006,3238,3072
2019-04-16,cart,MLA,Android,0,8064,5801,4222,3940
2019-04-16,cart,MLA,Desktop,0,6512,5090,4383,4228
2019-04-16,cart,MLA,Mobile,0,2660,1922,1310,1218
2019-04-16,cart,MLA,iOS,0,1348,999,759,705
2019-04-16,direct,MLA,Android,188415,179359,145607,101251,94003
2019-04-16,direct,MLA,Desktop,118963,113077,97023,75967,73234
2019-04-16,direct,MLA,Mobile,78170,73933,57335,38039,35038
2019-04-16,direct,MLA,iOS,34637,32261,27428,20948,19594
2019-04-16,direct,MLC,Android,23668,23674,17461,13560,12536
2019-04-16,direct,MLC,Desktop,20050,19875,16537,13755,13037
2019-04-16,direct,MLC,Mobile,20011,19812,14617,10893,9617
2019-04-16,direct,MLC,iOS,6204,5993,4826,3966,3654
2019-04-16,direct,MLU,Android,13099,13133,10403,8345,7917
2019-04-16,direct,MLU,Desktop,4993,4890,4286,3368,3269
2019-04-16,direct,MLU,Mobile,7499,7383,6176,4649,4384
2019-04-16,direct,MLU,iOS,4218,4095,3473,2847,2677
2019-04-17,cart,MLA,Android,0,7329,5428,4044,3706
2019-04-17,cart,MLA,Desktop,0,5443,4192,3600,3513
2019-04-17,cart,MLA,Mobile,0,2271,1648,1141,1074
2019-04-17,cart,MLA,iOS,0,1155,864,673,613
2019-04-17,direct,MLA,Android,168199,159769,129708,88981,83568
2019-04-17,direct,MLA,Desktop,101302,96453,82623,64207,62460
2019-04-17,direct,MLA,Mobile,69903,66011,50974,34174,31638
2019-04-17,direct,MLA,iOS,30360,28267,23952,18541,17492
2019-04-17,direct,MLC,Android,20415,20391,14450,10921,10040
2019-04-17,direct,MLC,Desktop,17101,16917,13851,11184,10565
2019-04-17,direct,MLC,Mobile,17678,17507,12510,9229,8015
2019-04-17,direct,MLC,iOS,5531,5349,4235,3465,3153
2019-04-17,direct,MLU,Android,11321,11325,8807,7024,6701
2019-04-17,direct,MLU,Desktop,3714,3660,3080,2394,2318
2019-04-17,direct,MLU,Mobile,6459,6316,5136,3927,3717
2019-04-17,direct,MLU,iOS,3521,3378,2879,2316,2190
2019-04-18,cart,MLA,Android,0,5817,4255,2968,2737
2019-04-18,cart,MLA,Desktop,0,3565,2818,2372,2305
2019-04-18,cart,MLA,Mobile,0,1953,1432,970,900
2019-04-18,cart,MLA,iOS,0,820,608,441,397
2019-04-18,direct,MLA,Android,141305,133673,106272,70266,65786
2019-04-18,direct,MLA,Desktop,64978,61387,51780,38811,37697
2019-04-18,direct,MLA,Mobile,61147,57747,43876,28362,26150
2019-04-18,direct,MLA,iOS,24213,22393,18811,13932,13017
2019-04-18,direct,MLC,Android,16370,16431,11470,8499,7762
2019-04-18,direct,MLC,Desktop,12622,12497,10142,8274,7825
2019-04-18,direct,MLC,Mobile,15074,14944,10609,7731,6638
2019-04-18,direct,MLC,iOS,4175,4023,3107,2432,2189
2019-04-18,direct,MLU,Android,8492,8481,6323,4855,4582
2019-04-18,direct,MLU,Desktop,2272,2247,1890,1440,1377
2019-04-18,direct,MLU,Mobile,4851,4762,3843,2822,2677
2019-04-18,direct,MLU,iOS,2530,2423,2001,1535,1423
2019-04-19,cart,MLA,Android,0,5427,3891,2667,2424
2019-04-19,cart,MLA,Desktop,0,2426,1863,1524,1492
2019-04-19,cart,MLA,Mobile,0,1803,1281,851,790
2019-04-19,cart,MLA,iOS,0,734,549,417,378
2019-04-19,direct,MLA,Android,124686,116740,90966,56836,52516
2019-04-19,direct,MLA,Desktop,43929,41610,34423,25050,24150
2019-04-19,direct,MLA,Mobile,54293,50749,38133,23864,21963
2019-04-19,direct,MLA,iOS,19639,18034,14805,10314,9534
2019-04-19,direct,MLC,Android,16717,16652,11405,8117,7282
2019-04-19,direct,MLC,Desktop,6822,6766,5496,4363,4070
2019-04-19,direct,MLC,Mobile,15239,14979,10652,7696,6629
2019-04-19,direct,MLC,iOS,4136,3947,2942,2293,2044
2019-04-19,direct,MLU,Android,6856,6848,4926,3618,3395
2019-04-19,direct,MLU,Desktop,1682,1663,1388,1071,1037
2019-04-19,direct,MLU,Mobile,3597,3492,2786,2030,1877
2019-04-19,direct,MLU,iOS,1946,1883,1551,1197,1127
2019-04-20,cart,MLA,Android,0,5513,4051,2775,2604
2019-04-20,cart,MLA,Desktop,0,2833,2179,1819,1762
2019-04-20,cart,MLA,Mobile,0,1904,1402,946,880
2019-04-20,cart,MLA,iOS,0,878,660,487,455
2019-04-20,direct,MLA,Android,128887,121132,96165,61932,57193
2019-04-20,direct,MLA,Desktop,48654,46029,38512,28123,27232
2019-04-20,direct,MLA,Mobile,55776,52578,39663,25038,23146
2019-04-20,direct,MLA,iOS,21195,19328,16047,11388,10603
2019-04-20,direct,MLC,Android,16765,16724,11399,7989,7276
2019-04-20,direct,MLC,Desktop,6937,6874,5544,4437,4222
2019-04-20,direct,MLC,Mobile,15311,15072,10528,7536,6492
2019-04-20,direct,MLC,iOS,4251,4094,3059,2319,2113
2019-04-20,direct,MLU,Android,6879,6883,5050,3868,3656
2019-04-20,direct,MLU,Desktop,1875,1827,1535,1176,1123
2019-04-20,direct,MLU,Mobile,3845,3763,2975,2148,2037
2019-04-20,direct,MLU,iOS,1911,1806,1459,1127,1037
2019-04-21,cart,MLA,Android,0,5356,3834,2602,2381
2019-04-21,cart,MLA,Desktop,0,2606,2043,1706,1665
2019-04-21,cart,MLA,Mobile,0,1827,1319,871,808
2019-04-21,cart,MLA,iOS,0,963,754,534,491
2019-04-21,direct,MLA,Android,126406,118537,92410,57502,52813
2019-04-21,direct,MLA,Desktop,45235,42737,35452,26173,25293
2019-04-21,direct,MLA,Mobile,53888,50331,37740,23193,21241
2019-04-21,direct,MLA,iOS,21258,19279,15692,11149,10245
2019-04-21,direct,MLC,Android,18542,18518,13015,9383,8558
2019-04-21,direct,MLC,Desktop,8677,8567,7147,5887,5618
2019-04-21,direct,MLC,Mobile,16268,16064,11186,7974,6957
2019-04-21,direct,MLC,iOS,5125,4925,3836,2931,2608
2019-04-21,direct,MLU,Android,7515,7513,5489,4166,3962
2019-04-21,direct,MLU,Desktop,1978,1942,1673,1285,1251
2019-04-21,direct,MLU,Mobile,4004,3933,3156,2341,2207
2019-04-21,direct,MLU,iOS,2196,2112,1673,1306,1207
2019-04-22,cart,MLA,Android,0,8546,5896,4116,3794
2019-04-22,cart,MLA,Desktop,0,6667,5032,4334,4195
2019-04-22,cart,MLA,Mobile,0,2824,2008,1373,1274
2019-04-22,cart,MLA,iOS,0,1540,1141,900,810
2019-04-22,direct,MLA,Android,205934,196252,157582,106986,99781
2019-04-22,direct,MLA,Desktop,128592,122522,104013,80499,78177
2019-04-22,direct,MLA,Mobile,87759,82940,63847,42418,39079
2019-04-22,direct,MLA,iOS,38221,35550,29932,23049,21420
2019-04-22,direct,MLC,Android,24169,24204,17854,14007,12993
2019-04-22,direct,MLC,Desktop,21018,20877,17353,14382,13636
2019-04-22,direct,MLC,Mobile,20812,20660,15077,11305,9997
2019-04-22,direct,MLC,iOS,6753,6516,5212,4188,3843
2019-04-22,direct,MLU,Android,16193,16216,12820,10413,9960
2019-04-22,direct,MLU,Desktop,6258,6186,5409,4363,4208
2019-04-22,direct,MLU,Mobile,8498,8362,6946,5317,5027
2019-04-22,direct,MLU,iOS,5233,5090,4401,3570,3391
2019-04-23,cart,MLA,Android,0,9021,6388,4449,4111
2019-04-23,cart,MLA,Desktop,0,6332,4876,4141,4044
2019-04-23,cart,MLA,Mobile,0,2863,2084,1420,1326
2019-04-23,cart,MLA,iOS,0,1551,1117,842,768
2019-04-23,direct,MLA,Android,203688,193269,155305,104416,97095
2019-04-23,direct,MLA,Desktop,121433,115205,98083,75312,73013
2019-04-23,direct,MLA,Mobile,81667,76993,59578,39286,35969
2019-04-23,direct,MLA,iOS,37746,35154,29568,22465,21079
2019-04-23,direct,MLC,Android,23149,23208,17012,13111,12182
2019-04-23,direct,MLC,Desktop,20072,19935,16626,13618,12957
2019-04-23,direct,MLC,Mobile,19699,19503,14302,10782,9528
2019-04-23,direct,MLC,iOS,6703,6512,5164,4123,3773
2019-04-23,direct,MLU,Android,16123,16161,13083,10716,10233
2019-04-23,direct,MLU,Desktop,6915,6808,5989,4788,4662
2019-04-23,direct,MLU,Mobile,8500,8387,6858,5516,5226
2019-04-23,direct,MLU,iOS,5386,5208,4512,3735,3532
2019-04-24,cart,MLA,Android,0,8452,6132,4321,3979
2019-04-24,cart,MLA,Desktop,0,6343,4813,4105,3979
2019-04-24,cart,MLA,Mobile,0,2777,1980,1279,1191
2019-04-24,cart,MLA,iOS,0,1512,1107,815,748
2019-04-24,direct,MLA,Android,192679,183132,147353,98717,91708
2019-04-24,direct,MLA,Desktop,118386,112588,95389,73249,71121
2019-04-24,direct,MLA,Mobile,79246,74829,57445,37197,34371
2019-04-24,direct,MLA,iOS,36115,33687,28533,21627,20221
2019-04-24,direct,MLC,Android,22969,22965,16800,12891,11948
2019-04-24,direct,MLC,Desktop,19265,19100,15958,13115,12490
2019-04-24,direct,MLC,Mobile,19462,19234,14072,10559,9317
2019-04-24,direct,MLC,iOS,6381,6160,4947,4051,3732
2019-04-24,direct,MLU,Android,15571,15588,12373,10052,9620
2019-04-24,direct,MLU,Desktop,6783,6684,5938,4848,4685
2019-04-24,direct,MLU,Mobile,8229,8066,6709,5205,4968
2019-04-24,direct,MLU,iOS,5273,5121,4439,3670,3479
2019-04-25,cart,MLA,Android,0,9023,6564,4633,4260
2019-04-25,cart,MLA,Desktop,0,6832,5360,4552,4408
2019-04-25,cart,MLA,Mobile,0,2755,2003,1333,1242
2019-04-25,cart,MLA,iOS,0,1544,1159,910,835
2019-04-25,direct,MLA,Android,200365,190539,154380,104131,97437
2019-04-25,direct,MLA,Desktop,124601,118456,101241,77207,74914
2019-04-25,direct,MLA,Mobile,83779,79344,61549,40203,37011
2019-04-25,direct,MLA,iOS,35044,32641,27338,20476,19080
2019-04-25,direct,MLC,Android,21040,21040,15287,11691,10776
2019-04-25,direct,MLC,Desktop,17967,17802,14818,12039,11442
2019-04-25,direct,MLC,Mobile,18225,18099,13004,9521,8313
2019-04-25,direct,MLC,iOS,5455,5292,4218,3417,3168
2019-04-25,direct,MLU,Android,14918,14935,11907,9475,9053
2019-04-25,direct,MLU,Desktop,6297,6226,5497,4433,4315
2019-04-25,direct,MLU,Mobile,8154,8028,6640,5231,4890
2019-04-25,direct,MLU,iOS,4823,4685,4071,3345,3187
2019-04-26,cart,MLA,Android,0,8476,6159,4348,4069
2019-04-26,cart,MLA,Desktop,0,6577,5126,4363,4230
2019-04-26,cart,MLA,Mobile,0,2784,2113,1422,1324
2019-04-26,cart,MLA,iOS,0,1312,921,687,635
2019-04-26,direct,MLA,Android,190105,180507,146763,100168,93736
2019-04-26,direct,MLA,Desktop,115054,109413,93816,72774,70806
2019-04-26,direct,MLA,Mobile,78737,74417,57898,38604,35904
2019-04-26,direct,MLA,iOS,32212,29946,25083,18919,17672
2019-04-26,direct,MLC,Android,18379,18410,13082,9734,8972
2019-04-26,direct,MLC,Desktop,14324,14189,11594,9480,8953
2019-04-26,direct,MLC,Mobile,16051,15873,11179,8246,7195
2019-04-26,direct,MLC,iOS,4815,4680,3741,2968,2727
2019-04-26,direct,MLU,Android,13866,13889,10941,8765,8355
2019-04-26,direct,MLU,Desktop,5964,5882,5107,4109,3975
2019-04-26,direct,MLU,Mobile,7459,7274,5972,4538,4265
2019-04-26,direct,MLU,iOS,4334,4216,3693,3011,2868
2019-04-27,cart,MLA,Android,0,6532,4663,3207,2905
2019-04-27,cart,MLA,Desktop,0,3378,2676,2219,2160
2019-04-27,cart,MLA,Mobile,0,2268,1708,1143,1072
2019-04-27,cart,MLA,iOS,0,1042,721,516,462
2019-04-27,direct,MLA,Android,156252,148154,117873,76041,70248
2019-04-27,direct,MLA,Desktop,64159,60231,50439,37002,35758
2019-04-27,direct,MLA,Mobile,66497,62080,47368,30151,27826
2019-04-27,direct,MLA,iOS,25920,23814,19587,14045,12992
2019-04-27,direct,MLC,Android,17702,17746,12403,9137,8317
2019-04-27,direct,MLC,Desktop,8478,8304,6774,5546,5236
2019-04-27,direct,MLC,Mobile,16780,16225,11466,8384,7236
2019-04-27,direct,MLC,iOS,4570,4402,3354,2625,2391
2019-04-27,direct,MLU,Android,10670,10672,8082,6287,5951
2019-04-27,direct,MLU,Desktop,3210,3185,2667,1974,1898
2019-04-27,direct,MLU,Mobile,6419,6268,5021,3807,3584
2019-04-27,direct,MLU,iOS,3252,3124,2589,2013,1871
2019-04-28,cart,MLA,Android,0,6643,4716,3135,2872
